ts,tsm_name,node_id,top_disp,bottom_disp,top_vel,bottom_vel,na_status
2018-01-17 19:30:00,agbta,3,66.21438263229308,6.512890094979648,6.666666666666667,11.538461538461537,1.0
2018-01-17 20:00:00,agbta,3,65.41143654114366,6.6945606694560675,19.565217391304344,60.0,1.0
2018-01-17 20:30:00,agbta,3,64.09155937052932,6.866952789699571,50.0,8.333333333333334,1.0
2018-01-17 21:00:00,agbta,3,63.82660687593423,7.174887892376682,76.74418604651163,6.0606060606060606,1.0
2018-01-17 21:30:00,agbta,3,63.20754716981132,7.547169811320755,100.0,12.820512820512823,1.0
2018-01-17 22:00:00,agbta,3,62.52072968490878,7.9601990049751254,14.705882352941178,55.55555555555556,1.0
2018-01-17 22:30:00,agbta,3,61.95462478184992,8.37696335078534,63.636363636363626,35.714285714285715,1.0
2018-01-17 23:00:00,agbta,3,60.83788706739526,8.743169398907105,89.99999999999999,,1.0
2018-01-17 23:30:00,agbta,3,60.84452975047986,9.021113243761995,,,1.0
2018-01-18 00:00:00,agbta,3,61.68032786885247,9.221311475409838,41.66666666666667,,1.0
2018-01-18 00:30:00,agbta,3,60.599571734475376,9.421841541755887,88.23529411764706,,1.0
2018-01-18 01:00:00,agbta,3,58.8888888888889,9.333333333333336,14.285714285714285,,1.0
2018-01-18 01:30:00,agbta,3,57.44186046511629,9.534883720930232,47.61904761904763,,1.0
2018-01-18 02:00:00,agbta,3,55.33980582524271,9.46601941747573,42.857142857142854,30.0,1.0
2018-01-18 02:30:00,agbta,3,53.31632653061226,8.673469387755103,50.0,63.636363636363626,1.0
2018-01-18 03:00:00,agbta,3,50.13192612137204,7.915567282321898,77.77777777777777,88.88888888888887,1.0
2018-01-18 03:30:00,agbta,3,45.79945799457995,7.046070460704606,65.38461538461537,77.27272727272727,1.0
2017-11-07 22:30:00,baktb,9,0.16474464579901124,1.4827018121911033,100.0,,-1.0
2017-12-18 15:00:00,barsc,8,9.876543209876546,20.06172839506173,33.33333333333333,60.0,1.0
2017-12-18 16:00:00,barsc,8,10.091743119266068,19.8776758409786,100.0,51.515151515151516,1.0
2017-12-18 17:00:00,barsc,8,10.606060606060614,19.3939393939394,66.66666666666666,55.263157894736835,1.0
2017-12-18 18:30:00,barsc,8,10.606060606060618,19.090909090909104,25.373134328358205,28.35820895522388,1.0
2017-12-18 19:00:00,barsc,8,10.542168674698804,19.578313253012045,27.536231884057973,31.884057971014496,1.0
2017-12-18 19:30:00,barsc,8,10.542168674698804,19.578313253012045,63.07692307692309,44.61538461538461,1.0
2017-12-18 20:30:00,barsc,8,10.778443113772452,20.35928143712574,85.07462686567165,40.298507462686565,1.0
2017-12-18 21:30:00,barsc,8,11.538461538461538,21.893491124260354,77.99999999999999,76.0,1.0
2017-12-18 22:00:00,barsc,8,11.24260355029585,22.189349112426044,87.17948717948718,100.0,1.0
2017-12-18 23:00:00,barsc,8,10.682492581602371,22.848664688427306,15.151515151515152,100.0,1.0
2017-12-18 23:30:00,barsc,8,10.746268656716415,22.985074626865675,63.1578947368421,100.0,1.0
2017-12-19 00:00:00,barsc,8,10.746268656716415,22.985074626865675,20.833333333333336,100.0,1.0
2017-12-19 00:30:00,barsc,8,10.746268656716417,22.985074626865682,22.727272727272727,,1.0
2017-12-19 02:00:00,barsc,8,11.504424778761065,22.713864306784668,48.88888888888889,,1.0
2017-12-19 02:30:00,barsc,8,11.470588235294121,22.352941176470598,54.71698113207547,9.433962264150944,1.0
2017-12-19 03:30:00,barsc,8,11.337209302325583,21.802325581395337,50.943396226415096,50.943396226415096,1.0
2017-12-19 04:00:00,barsc,8,11.337209302325583,21.802325581395337,35.84905660377358,58.490566037735846,1.0
2017-12-19 04:30:00,barsc,8,11.337209302325583,21.802325581395337,22.222222222222225,64.44444444444444,1.0
2017-12-19 05:00:00,barsc,8,11.337209302325583,21.802325581395337,6.0606060606060606,66.66666666666667,1.0
2017-12-19 07:00:00,barsc,8,11.370262390670558,22.740524781341115,29.824561403508763,50.0,1.0
2017-12-19 08:00:00,barsc,8,11.370262390670558,22.448979591836732,21.21212121212121,12.727272727272728,1.0
2017-12-19 08:30:00,barsc,8,11.370262390670558,22.15743440233236,48.275862068965516,52.72727272727272,1.0
2017-12-19 09:30:00,barsc,8,11.337209302325583,23.25581395348837,15.151515151515152,9.80392156862745,1.0
2017-12-19 10:30:00,barsc,8,11.239193083573491,21.325648414985583,57.89473684210527,57.57575757575758,1.0
2017-12-19 11:00:00,barsc,8,11.174785100286535,20.916905444126066,94.33962264150942,18.0,1.0
2017-12-19 11:30:00,barsc,8,11.174785100286535,20.916905444126066,92.3076923076923,80.55555555555554,1.0
2017-12-19 12:00:00,barsc,8,11.174785100286535,20.343839541547272,81.48148148148148,52.94117647058824,1.0
2017-12-19 13:30:00,barsc,8,11.271676300578036,19.653179190751445,10.869565217391305,78.26086956521739,1.0
2017-12-19 14:00:00,barsc,8,11.337209302325583,20.058139534883722,42.42424242424242,66.66666666666667,1.0
2017-12-19 14:30:00,barsc,8,11.370262390670558,20.11661807580175,100.0,78.94736842105263,1.0
2017-12-19 15:00:00,barsc,8,11.370262390670558,20.11661807580175,23.809523809523814,22.727272727272727,1.0
2017-12-19 15:30:00,barsc,8,11.370262390670558,20.11661807580175,39.583333333333336,50.0,1.0
2017-12-17 19:00:00,barta,1,,38.31775700934579,,31.707317073170728,1.0
2017-12-17 19:30:00,barta,1,,39.81481481481479,,40.259740259740255,1.0
2017-12-17 20:00:00,barta,1,,37.27272727272726,,37.80487804878048,1.0
2017-12-17 20:30:00,barta,1,,36.60714285714287,,32.098765432098766,1.0
2017-12-17 21:00:00,barta,1,,35.344827586206875,,19.480519480519483,1.0
2017-12-17 21:30:00,barta,1,,36.44067796610169,,13.88888888888889,1.0
2017-12-17 22:00:00,barta,1,,33.8983050847458,,3.225806451612904,1.0
2017-12-17 22:30:00,barta,1,,33.613445378151226,,27.272727272727277,1.0
2017-12-17 23:00:00,barta,1,,31.404958677685933,,52.94117647058824,1.0
2017-12-17 23:30:00,barta,1,,33.88429752066116,,56.862745098039206,1.0
